SPID,DiffEx_ID
O15078,
P17789,
Q9V4A7,
Q09654,
P41827,
O70277,
Q8WTR4,
A4IFK9,
Q8C8H8,CGI_10003423
Q6DGV7,
Q9WTP7,
Q00546,CGI_10003430
P07911,
Q9ESN6,
Q9CXI0,
A9JRI0,
P49711,
A5D7V7,
Q91YE6,
Q09654,CGI_10003444
Q96P70,
Q96P70,CGI_10003446
Q8N5D0,
Q7Z0T3,CGI_10003449
Q9W741,
P49011,
Q7T2H2,
B3A0P8,
Q6NRE4,CGI_10003456
O00548,
P70207,
P67966,
O14981,CGI_10003467
Q13045,
Q13045,
A7MCS3,
Q96GP6,
Q80T91,
B2RXR6,
Q58CP0,
Q13263,
Q9H4A6,
Q5NVP9,
Q4V8C2,
Q9QXM0,CGI_10003480
Q15907,CGI_10003481
Q09654,
Q09654,
O93530,
O17320,CGI_10003490
P79818,CGI_10003491
O17320,
A6H909,
P41436,
Q5RFE4,
P62866,
Q27874,
Q5RCA9,
Q071E0,CGI_10003511
Q6ZPY2,
Q9Y458,
Q969G3,CGI_10003516
Q8K0U4,
P23038,CGI_10003519
Q14315,
Q503U1,
Q9R1K5,
Q90YI8,
Q0VA16,
Q9H553,
P12370,
Q9UPU5,
Q90XG0,
B0BM40,
Q6NU95,
Q99KJ8,
P19754,CGI_10003542
Q24372,CGI_10003546
Q24372,CGI_10003547
Q3BCU4,
Q94650,
Q6MG64,
Q5HZV9,
Q9D668,
Q32M45,
Q9BY27,
Q26636,
Q9GKL8,
P09648,
Q9DGB6,
Q26636,
B2LT62,
Q09662,
P56652,
Q5RK00,
Q9P0U4,
Q9DGB6,
Q9DGB6,
B2LT65,
P11497,
Q8C525,
P11029,
Q13085,CGI_10003582
Q6MG82,
Q6MG82,
Q8T8R1,CGI_10003587
Q15751,
Q15751,
Q96WM9,
Q15751,
Q15751,
Q91VA3,
O35920,
P28741,
Q2LD37,
Q6DCQ3,
Q14CN2,
P49366,
Q8C8N2,
Q05932,
Q4KSH7,
Q28E01,
Q7SZQ4,
Q96NG3,
Q7ZU45,CGI_10003613
Q9UKP5,
Q9UKP5,
Q3SWT4,
Q3T0G5,
O94469,
O94469,
Q3SZM6,
Q17QJ7,CGI_10003622
Q9TXQ1,
Q96AJ9,
Q8NFT2,CGI_10003627
Q8MPM1,
P24643,
Q5PQN1,
Q8CG19,
Q0II26,
Q86YW9,
Q61830,
Q01717,
P10079,
Q5R5L7,CGI_10003649
Q8K418,CGI_10003650
Q3TNH5,
Q3U1V8,CGI_10003652
Q4R5K7,
P26305,
Q7Z3F1,
O93530,
Q8RA32,
Q5BIM1,
Q5BJS9,
Q95YM8,CGI_10003664
P23352,
Q8VC85,
Q8VC85,
Q29536,
Q92122,
O73791,
P35187,
O60733,
Q8T8R1,CGI_10003680
A3KMV1,
D2GXS7,
Q3U5Q7,
Q0P457,
Q9YI36,
Q7SXN5,CGI_10003697
Q6NY77,
Q5RE65,
P34925,
Q8C525,
Q9CSH3,
Q6ZRF8,
Q9ESN6,
P00747,
P06867,
Q39752,
Q3UTY6,
Q8BYF6,
Q7SYH5,
Q6GLT8,
Q9R0W5,
Q7TNS7,
Q5VY43,
Q5U3Y0,
Q5ZMN2,
Q8BMZ5,CGI_10003722
Q4G163,
Q63245,
P16273,
P23819,CGI_10003728
Q6YHK3,
O01393,
Q9NU22,
Q2PZL6,CGI_10003734
Q9HAC7,
Q0P4F7,
Q0P4F7,
Q9H8Y1,
Q8CGS4,
Q6ZVZ8,
Q6ZPY7,CGI_10003744
Q15652,
Q8VE19,
Q4PRD0,
Q8WPJ2,
Q7TPV2,
Q7KVW5,
Q7KVW5,
Q8CFK2,
P58545,
O46606,
O75095,
A5YM72,
P60467,
O96952,
Q9Z0W1,
O89110,
Q645M6,
Q13489,
Q9NVA4,
A0JNJ3,CGI_10003772
Q2PZL6,CGI_10003773
Q80X19,
Q9BUI4,
O96007,
Q05973,
Q5SPB6,
Q3TCX3,
O34355,
Q01780,
Q9I929,
P21138,CGI_10003785
Q14191,
Q8TFG4,
Q16534,
Q8K2Y0,
Q80W71,CGI_10003799
Q6PA23,
Q93RV9,
P98068,
Q24K22,
P12545,
Q8K0U4,
Q8K0U4,
P41512,
O70583,
A7Y2X0,
Q32NR4,
Q9CZV5,
Q27802,CGI_10003816
Q92564,
P74148,
Q9UBI1,
Q8VQ99,
Q6P4H8,
Q3T0L7,
Q5R8T5,
P28824,
Q0WYX8,
Q9R0T8,
Q7L0Q8,CGI_10003838
Q8IYD8,CGI_10003839
Q2KID9,CGI_10003840
Q9H477,
Q9US38,
Q9US38,
Q9ULG3,
Q6ZUG5,
Q6IQ20,
Q28927,
Q5BL31,
Q5RC46,CGI_10003854
Q6P1V1,
Q6NZG4,
O76387,
Q60803,
Q61382,
Q8VE19,
A9CPT4,
A7RWD2,
Q15404,
Q08E40,CGI_10003866
Q54JW9,
Q5ZI03,
Q498W5,CGI_10003870
Q0P4Z1,CGI_10003871
Q6Q2Z6,
P23919,
P23919,
Q99KH8,
Q5RCS0,
Q06561,
O55131,
A0JM12,
Q96JB2,
Q09660,
P82712,CGI_10003892
Q9NQ86,
Q5M8X6,
P97414,
Q15418,CGI_10003897
Q80V70,
P59222,
P57756,
Q9NDM2,
A2RSJ4,
O43704,
P19217,
Q5XIY4,CGI_10003910
Q6A4L1,
Q13769,
A4IF97,
Q71LX4,
A6QLU6,
Q6QNK2,
A4IHR1,
Q9NFZ3,
O15072,
Q95V84,
P07207,
O14975,
Q5RDY4,
Q6V0I7,
P33450,
Q24563,
B4QZU1,
P25067,
Q4GZT3,
P22274,
P22274,
P22274,
P40945,
Q49B93,
P30533,CGI_10003942
D2GXS7,
Q75J93,CGI_10003945
Q8CC12,
Q8CC12,
Q69ZT9,
Q9CRB9,CGI_10003950
Q5VU97,
Q8BGU2,
Q0IIZ5,
P16554,
Q4LDE5,
Q8IW92,
Q9ESN6,
O60381,
Q6DGL7,
Q9GMT4,
Q5ZLW3,CGI_10003967
Q5ZLW3,CGI_10003968
Q8CHY3,
Q8N4J0,
O14522,
O75382,
Q6DIB5,
Q8C8N3,
P19536,
Q3UJZ3,
Q28948,CGI_10003983
P55096,
O60290,
Q96MU7,
Q8R000,
Q9BT81,
Q9BHM6,
A0JM12,
Q80V70,
P25291,
Q6TGS6,
Q924S1,
Q8R054,
Q13627,CGI_10004006
Q9Y6R7,
O17450,
P46023,
O75095,
Q2NL68,CGI_10004012
A1A4P5,
Q9DED6,
Q28728,
Q28728,
Q28728,
Q00719,CGI_10004018
Q561R0,
Q5VYX0,
P17437,
Q9UGM3,
Q5BK43,CGI_10004027
A2A690,CGI_10004029
O43301,CGI_10004030
P54513,
P24735,
Q8N5I3,
A6H603,
Q8C8H8,
P12545,
Q8C8H8,
P55918,
P22031,
Q9P2D8,
O95714,
Q8N567,
Q0IIE2,CGI_10004053
Q9EPU0,CGI_10004054
P19179,
Q9Y7Y3,
Q14554,
Q9HAR2,CGI_10004066
Q9Y6K5,
A8E5V9,
Q9U505,
P34900,
P81439,
Q5I7G2,
Q5E9C3,
Q8UVC1,
Q6TNJ1,CGI_10004079
Q54JW9,
Q5ZIJ0,
Q96IP4,CGI_10004085
C7G0B5,
Q13309,
Q5F339,
Q13309,
Q869Z0,
O95758,
Q08420,
O75382,
Q9ESN6,
O60344,CGI_10004096
Q803K4,
Q8YTC2,
Q8K174,CGI_10004101
Q9V9A8,
Q8R3I2,
Q5JR59,
Q922J3,CGI_10004107
P36956,
Q13501,
O08623,CGI_10004110
Q86YT5,
O86034,
P25071,CGI_10004114
P05933,
Q96KG7,
P49793,CGI_10004123
Q8AVN9,CGI_10004124
A2AVA0,
Q9ULJ8,
Q14590,
O02373,CGI_10004131
Q8CHW4,
Q4ZJM9,
Q4ZJM9,
Q7Z5L3,
Q4L1J4,
Q9BX82,
Q9CQ29,
Q54KD0,
Q96A65,
A0JM12,
Q6L6Q6,CGI_10004145
Q6DIB5,
Q864W0,
P0C6B8,
P47812,CGI_10004156
Q9BDB7,
Q6DIK0,
Q53G44,
Q8BG32,
P58658,
Q6DRC3,
Q20363,CGI_10004164
Q20363,
Q20363,CGI_10004166
Q5THJ4,
P11029,
Q6PFY8,
Q96GP6,
Q21828,
Q8HXM1,CGI_10004176
Q86Z23,
Q8WV93,
Q9UMY4,
Q9H9A7,
P52899,
Q96KG7,
P00491,
P19217,CGI_10004188
Q9NUV9,
Q05909,
Q5EAJ7,
Q8N0W3,
Q9PTS8,
A8WQK3,
Q0P6D2,
P17035,
Q6IV76,
Q14831,
Q07553,CGI_10004208
P18433,
B3DK56,
Q5BKX0,CGI_10004211
Q9W734,
Q96KG7,
Q65YR7,
Q28987,
A7Y2X0,CGI_10004220
Q502J7,
O75382,
Q8SWR8,CGI_10004227
Q8R0S2,
A0JM12,
Q09654,
Q864I8,
Q9I931,
Q7SIC1,
P42297,
Q02357,
P41593,
Q20561,
A6H603,
Q8TE60,
A7RRJ0,
Q96GQ7,CGI_10004263
Q4KTY1,
O43301,CGI_10004267
Q4ZHG4,
O75382,
Q8MQJ9,
P78563,CGI_10004273
Q7SYH5,
Q7T384,
Q91ZW9,
Q5F3K4,
O75636,
Q6P6E6,
O70165,CGI_10004282
Q5I2E5,
P55080,
Q9YH58,
Q8R5C8,
A4QN56,
P82252,
Q6AY46,CGI_10004293
B4JTV9,
Q5EGE1,
P86397,
Q9Y394,
O15040,
P16157,
P49288,
Q562C7,
P54131,
P82198,
D3ZQG6,
O14522,
P35832,
Q9JMG7,
Q9D114,
Q9QXM0,CGI_10004330
Q5T1A1,
Q38944,
B4U7S7,
Q95ZJ1,
Q95ZJ1,
O75382,CGI_10004336
Q8K1K9,
Q708S7,
Q80VI1,
Q9ULX5,
Q58EN8,
Q3T0K2,
Q8K0U4,
Q9Y6V7,
Q6DIB5,
O14522,
A0JM12,
B5X3I6,
C8YR32,CGI_10004364
P83861,
D3ZQG6,
Q8TBZ9,
Q5ZK35,
O97512,
P25931,
P56079,
Q924H0,
Q98982,
Q9WTS8,
Q5I2E5,
Q91VS8,
Q91VS8,
Q9Y4F1,
Q7XJ98,
Q9I7U4,
O75376,
O77622,
P16435,CGI_10004396
P27465,
Q5REG1,
A6QPA3,
P01133,
Q9QYP1,
A8XMW6,
O15484,
Q8N8K9,
D3ZVP7,
O15123,
Q8K190,
P27048,
A0JM12,
Q17QZ3,
Q96N67,
Q28021,
Q504Y0,
D8VNS7,
Q8K0U4,
Q8BNA6,
Q9GLR0,
Q922J3,
P02637,
Q1JQB2,
Q3MIF4,
Q9NU22,
Q95SX7,
Q2KMM4,CGI_10004440
D2GXS7,
Q0IP28,
Q8CIM5,
Q0JHP8,
P07996,
Q20026,
B5X3W7,
Q7SYC9,CGI_10004454
Q9CWR2,
Q2Q1W2,
Q8TB22,
P97864,
P74897,
Q9ESN6,
Q9ESN6,
Q9UP83,
Q6PFY8,
Q9BYK8,
A4Q9F6,
Q5BK68,CGI_10004473
P20397,
A0JMK9,CGI_10004475
Q8AXV0,
Q9Z309,
P08472,
D2GXS7,
Q09638,
Q5VWZ2,
Q5R5L7,
E1C1R4,
Q96K76,
P50607,CGI_10004489
Q64663,
A0JM12,
Q96KG7,
Q80T91,
Q5U258,
O35604,
Q9UBV8,
Q5TGI0,
Q13426,CGI_10004515
Q5TGI0,
Q5TGI0,
Q5TGI0,
Q5TGI0,CGI_10004519
Q9DCM4,
O75832,
Q16827,
Q56H79,CGI_10004524
Q8N0W4,
P30122,
Q60648,
Q4R7M4,
P09481,
Q92178,
P10079,
Q8N5D0,
Q9DB41,
Q5HYI8,
Q3UGY8,
Q562C7,
Q6AZN4,
Q28FY0,
P61594,
P79745,
Q9ESN6,CGI_10004543
Q2M1K9,
Q6PCJ1,
Q86UK5,
A4IJ21,
Q2KIB5,
Q8N2H3,
F7H9X2,
Q7T3F7,
Q7T006,
Q6Y263,
Q0KK59,
Q1RM35,
A6ZM04,
Q8NBX0,
P36954,
Q28298,
Q0VD27,
Q98UF7,
Q9D3U0,
Q86X10,
P86410,
Q8C525,
Q6QI06,
Q7SIG4,
Q9D3D9,
Q09621,
Q03468,
Q8VBT9,
Q8N5R6,
Q8N5R6,
P42674,
Q6R5J2,CGI_10004583
Q9C040,
P41437,
Q24423,
Q566L4,CGI_10004589
Q92824,CGI_10004590
P07686,
Q5ND28,
A0JM12,
Q7ZW38,
O18373,
P52825,
Q4R3E0,
Q0WYX8,CGI_10004601
Q9DGD1,
Q9DGD1,
Q2HZX7,
Q62947,CGI_10004605
O43826,
Q04999,
Q66NC0,
Q03188,
Q6DCY9,
Q66J36,CGI_10004612
Q95ZJ1,
P50739,CGI_10004620
Q502M6,
Q0P5Y3,
P36975,
Q86Z23,
Q70E20,
Q4LDE5,
Q5RA23,
Q5RIC0,
A7RLE5,
Q5SUV2,CGI_10004635
Q6PCJ1,
Q460N5,
P62597,
Q01177,CGI_10004649
Q01177,
P38650,CGI_10004652
B2RPV6,
Q9UHD2,
Q6DFJ6,
Q5M9P8,
O14522,CGI_10004661
Q8Q0U0,
Q9WVD5,
P70398,
Q3ZBE5,
Q9BTY2,
P28175,
Q6PB93,
O97772,
Q03601,
P26433,
Q9P2K9,
Q6UR05,
Q5UQP2,
Q5UQP2,
Q9GLP0,
A6H611,
B4LMQ3,
P28651,
Q24248,
Q174D3,
Q99KH8,CGI_10004703
B8I6E7,CGI_10004704
D2GXS7,
Q9ESW8,
Q8TF62,
Q6P2H3,
Q8NCU4,CGI_10004713
Q5RKZ7,
Q6R7I2,
Q96PZ0,
Q08DI8,
Q196X6,
P22125,
Q963B6,
E1C1R4,
P04167,
P74148,
Q9ESN6,CGI_10004738
Q02337,
Q3T0Y3,CGI_10004741
Q6IMI6,
Q3T0Y3,
Q5VU97,
P18751,
Q5JVG2,CGI_10004751
P21588,
P53352,
Q2FDK5,
Q9Z1K7,
Q61315,CGI_10004760
Q5REP9,
P24051,
Q28557,
Q04786,
P50429,
Q9UM00,CGI_10004767
P20594,
P07943,
Q9QZA6,
Q5JVL4,
Q9NSN8,
Q15777,
Q64230,
Q6DIB5,
O35495,CGI_10004779
Q6NW96,CGI_10004780
Q0VA40,CGI_10004781
Q6ZU67,
Q8BW94,
Q8BW94,
Q5XPI4,
Q5XPI4,
Q17QH6,
Q8CHI8,
D2GXS7,
P57788,
P57788,CGI_10004801
Q8AWD1,
Q7Z4I7,
D2GXS7,
Q05655,CGI_10004811
Q5PU49,CGI_10004812
P97739,
Q10711,
A8TX70,
Q96MM6,
Q8K0U4,
Q96MM6,
Q8K0U4,
O43301,
O43301,
Q6YHK3,
Q40251,
Q29RU2,CGI_10004828
A4IIK1,
Q8K1S5,CGI_10004830
Q9NXK8,
Q9NXG6,
Q6DE73,
P07207,
Q13823,CGI_10004835
O35783,
Q04861,CGI_10004837
Q95PA1,CGI_10004839
Q8R0X2,
Q61824,
Q8TFG9,CGI_10004842
Q8C8H8,
Q96KG7,
Q5ND28,
Q5EA95,
Q9R0W9,
Q3SZL5,
Q8R0F8,
Q8C8H8,
Q7L273,
Q80UN1,
A1A4J8,
A1BQQ5,CGI_10004863
A1BQQ5,CGI_10004864
Q7YT83,CGI_10004865
Q93109,
Q9UBX1,
A7Y2W8,CGI_10004868
Q5RJY2,
P24386,
P18715,
Q5RG45,
Q9I931,
P08836,
Q3T0B6,CGI_10004885
Q9BVK2,CGI_10004886
Q8R367,
Q02357,
P21941,
Q967D7,
Q08CA1,
B6NXD5,
Q9BQ39,
Q9CWT6,
Q01101,
O01666,
O01666,
O75382,
Q5BIM1,
Q3V080,CGI_10004906
Q13201,
P63182,
O75382,
P37880,
Q6P1S4,
A1L243,
Q02040,CGI_10004917
Q8VIK5,
Q8IZ69,
Q15276,
Q32LJ2,
Q8CI85,
Q9ESN6,
O15484,
Q96PH1,
Q612F5,
Q93008,CGI_10004932
P86854,
Q5ZIG2,
Q55FM5,
Q5XH14,
Q3SYS4,CGI_10004937
Q9HCU4,
Q28BL6,
P97739,
Q502L2,CGI_10004944
B4GXS1,
P35951,
Q8C8N3,CGI_10004947
Q07998,
O43301,
O75689,
Q8K0U4,
Q29RI9,
Q99LB6,
Q9UM13,CGI_10004955
Q80WC9,
Q5ZMS6,
Q6NW40,
Q8K3K9,CGI_10004960
Q8IIG7,
P51612,
Q13569,
Q5FVJ8,
Q8N0U4,
Q04721,CGI_10004966
Q969R8,CGI_10004969
P79955,
Q8T880,
Q86VH2,
Q9UHR5,
Q4LDE5,
Q54JW9,
O88281,
O70277,CGI_10004982
Q5BIM1,
Q8K0U4,
Q8BIW1,
Q5R4Q8,
Q10741,CGI_10004989
Q92051,
Q2VWP9,
P13944,
Q92752,
Q5M7E9,
Q6TL19,CGI_10004997
Q7ZV90,
O95714,
Q764M5,
Q66J99,
Q04757,
Q0VCQ4,
Q28717,
Q1LV46,
Q8K0U4,
Q03350,
Q8Q0U0,
Q9UGM3,
Q8WWZ8,
Q8TF76,
Q7Z9I2,
Q58DA0,CGI_10005023
Q5FVR4,
Q5VWW1,
Q8CFR0,
Q7Z5L3,
Q8CFR0,
P0C8Z3,
Q566S6,
Q6NWH5,CGI_10005035
A2RT62,
Q2T9X1,
Q8BHD4,
B0BML1,
Q6JAN0,
O14045,
Q5JS13,
P0C7B7,
Q9VMY1,CGI_10005055
O35136,
Q9ERD9,CGI_10005058
Q9N295,
Q9BQS2,
Q8WXK3,
Q9Y0A7,CGI_10005065
Q9U3W6,
Q9Z1K9,
Q54JW9,
P25094,CGI_10005080
O95208,
Q5R9L3,
Q9VJ79,
P34714,
Q58728,
P47743,
Q1ZZH0,
Q68EF4,
Q8BX70,
Q29428,CGI_10005095
Q9DA01,
Q01758,
D2GXS7,
Q6PFY8,
O75382,
Q9Y6R7,
Q9Y6R7,
Q9QYH9,
O43557,
Q9EPH0,
Q9I919,CGI_10005112
P18173,
P48067,
Q70E20,
D2GXS7,
O15439,
D2GXS7,
Q9ULV0,
Q5FW46,CGI_10005127
Q02357,
P12270,
Q6INX4,
Q8JHV9,
Q8R4E0,
P09690,
Q86Z23,
Q589G5,
Q96KG7,
Q7LL04,
Q91ZX1,
P15206,
B2GUZ1,
Q6PFY8,
Q9PU36,CGI_10005145
Q8BFQ8,
Q04592,
Q9Z321,
O95045,
Q9R1X5,
O05389,
Q6P179,
P56479,
Q5K651,
D8VNS7,
P98088,
O54990,
Q9W735,
A8BQB4,CGI_10005175
Q05481,
Q9UPV0,
Q9VUY9,
P55265,CGI_10005182
Q14117,
Q28H76,
Q05941,
P43143,
Q0VC03,
Q96RW7,
Q9QUN7,CGI_10005193
Q6R5N8,
Q7TS68,
D2GXS7,
Q6NZ06,
A0JM12,
Q6V0I7,
Q9Y256,
P16230,
Q0P5A1,
Q6IR70,
Q7Z6M4,CGI_10005213
Q9NZW4,
Q9JJI6,
P07902,
Q70CQ2,
Q70CQ2,
Q2VL61,
P46336,
Q9FT72,CGI_10005227
P40724,
P41436,
Q9QYE0,
Q6NYT3,CGI_10005238
P06731,
Q9H1A4,
Q8R0S2,
P97612,CGI_10005243
Q5SVQ8,
P28799,CGI_10005248
Q9Y4A5,
O75096,
Q9Y2I9,
Q13033,CGI_10005252
Q7TPD0,
Q2KJG3,
A6H8Z2,
Q7SXU0,CGI_10005256
Q8R0A7,
A2BG43,
D3ZL52,
Q2KIY5,
P17861,
P24140,
P37397,
Q6ZNB5,
Q95NI4,
Q8C0L6,
O16025,
P82596,
Q29RY7,
B5X3C1,
Q8C8H8,
Q9Z1M0,
P42575,
Q5TGI0,
Q8WWP7,
Q7Z3C6,CGI_10005289
Q8KQN8,
Q9R0M0,
Q8R512,
Q9BWV7,
Q9NW08,
Q08AE8,
P16157,
Q9DBM1,
P23634,
Q9JLB4,
D2GXS7,
P15800,
Q6DDG2,
P31335,
Q8NCS4,
P01267,
Q3U0Y2,
Q5ZEQ8,CGI_10005323
A0JPI9,
Q8JZM4,CGI_10005325
A6QP79,
P86854,
Q14202,
Q5RDU4,
Q8NE09,
Q63164,
O00423,
B0ZTE2,
Q2HJ41,
Q2YDN1,
Q8K2I9,
P98164,
P98158,
Q9NWM8,
D2GXS7,
O73853,
Q92113,
O73853,
A2VDC2,CGI_10005358
Q99MZ7,
B5E022,
Q3UIR3,
Q03347,
Q21178,
Q99081,CGI_10005375
Q5UNS9,
Q5ZHN9,
P23098,
Q7ZZ00,
Q9Z254,CGI_10005383
Q3T000,CGI_10005384
Q1JPX3,
Q3UMR5,
Q5U305,
P50238,
P83861,CGI_10005389
Q96MN5,
Q08EJ0,
Q13490,
Q13490,
Q7Z0T3,
Q7Z0T3,
Q7Z0T3,
Q5ZID0,
Q5BIM1,
Q6PFY8,
P30988,
P25107,
Q791V5,
O95831,CGI_10005410
Q6DDF4,
Q91YE6,
P26221,
Q54IV3,
Q4ZJM9,
Q4ZJM9,
P24014,
P86789,
P86789,
P86789,CGI_10005424
P86789,CGI_10005425
P86789,
O88992,
Q4ZJN1,
Q76LX8,
Q14181,
Q5BIM1,
Q8NHP8,
P17861,
Q2THW9,
Q0WR59,CGI_10005450
Q8BTH6,CGI_10005451
E9Q555,CGI_10005452
E9Q555,
Q9NUV9,
Q1W1Y5,CGI_10005455
Q56B11,CGI_10005456
O35344,CGI_10005457
Q5MNU5,CGI_10005458
Q0IHI3,
Q8IED2,
B2RX88,
P37709,
Q9D531,
Q00277,
Q80UW8,
Q80TC6,
Q8BVV7,
Q9P2E3,CGI_10005474
Q8C436,
Q8JFQ4,
Q9WY68,
Q14315,
Q7KRY7,
Q9UL19,
Q5R611,CGI_10005488
Q9NWW9,
Q95ZJ1,
Q91W82,
Q6ZUK4,
A8XMW6,
Q505D1,
P59222,
P30875,
P46209,
P10716,
Q5U9S1,
Q90837,CGI_10005518
Q8CHI9,
Q5U239,
Q8C4U2,
Q5U239,
Q9BSE2,CGI_10005523
Q9EQW7,CGI_10005525
Q3USL1,
Q64709,
Q8K4F6,
D2GXS7,
Q32LQ4,
P15123,
O93257,
Q805F9,
O14495,
Q2HJ10,
Q6PEH9,
P34641,
Q99996,
P51957,
Q8N9I9,CGI_10005549
O54891,
A7KAU2,
P21158,
P32320,
Q64028,
Q2EMV9,
O43301,
P20693,
Q9NP79,
C6KFA3,CGI_10005570
Q8ITC7,
B5L5P8,
Q0P4P2,
A2AV25,
D8VNS7,
Q9Z1J2,
D2GXS7,
D2GXS7,
D2GXS7,
Q6B966,CGI_10005586
Q92100,
Q6RWA9,CGI_10005591
Q6AYR9,
Q9JLC8,
P15122,
Q03412,
Q9I931,
Q91827,CGI_10005605
P58390,
O93603,
Q95230,
A4UTQ2,
F1N5V1,
Q8K0U4,
Q9Y6M4,
Q8K0U4,
Q155U0,
D2GXS7,
Q9NX58,CGI_10005625
Q96RW7,
Q8WPJ2,
P78509,
B4U7S7,CGI_10005632
Q7DMN9,
Q13797,
Q00651,
A2TED3,
O43933,
Q2EJA0,CGI_10005646
Q6H9L7,
Q5ZJN2,CGI_10005650
Q4R9E0,
Q75WF2,
Q64663,
Q3SX45,
P04412,
Q9D3E6,
P07290,
Q9CQ66,
Q63406,CGI_10005669
Q63406,CGI_10005670
Q800H9,
Q99MR0,CGI_10005672
Q9JHE7,
O75581,
O75581,
Q9P253,
Q5EA33,CGI_10005678
Q69566,
P70583,
Q6UXH1,
A8AI49,
Q86XL3,CGI_10005692
Q6XPS3,
Q38PU5,
P26591,CGI_10005695
A2A935,
Q99MR1,
Q5U236,
P09487,
P22699,
Q15147,
Q6PFJ9,
Q9LQV2,
Q9SG02,
P62489,
Q9BYD3,
P51955,
E1BLZ4,
Q9VFJ2,
E1BLZ4,
Q9VFJ2,
Q13435,CGI_10005720
Q96B67,
P97390,
P47802,
Q96ES6,
Q5XGC9,
Q8N0W4,
Q5XG92,
P06276,
Q6INU7,
Q8MSU3,
Q9ESN6,
Q4VC17,
O35261,
P86786,
Q8TER0,
P18172,
Q8K0S0,CGI_10005752
Q8K1C7,
P57787,
D8VNT0,
Q9H8W5,
Q91ZX7,
Q66HG0,CGI_10005761
Q03442,
Q5HZJ0,
Q9V6X7,
Q91614,
Q8BUH7,
Q9FPH0,
Q9H8H2,
O70497,
Q6YP21,
Q6UWE0,CGI_10005771
O35608,
Q6GNG3,
Q5VZK9,
Q9CZT5,CGI_10005777
Q9UBM8,
Q6ZNB5,
P82596,
P22695,
Q6NZL8,
P49013,
Q6QNK2,
P35749,
Q8VHS2,
Q8NAG6,
Q2KJY2,
Q1PRL4,
P17439,
A6QQ14,CGI_10005802
Q6PFY8,
P58283,
Q0Z7W6,
Q8BIG4,
A5PK63,
Q7ZYG4,
Q32L41,
Q0P4W3,
Q8R491,CGI_10005813
P62700,CGI_10005814
Q9BX84,
Q8CIR4,
Q2TV84,CGI_10005818
Q96T76,
Q96T76,
P29144,
O35602,CGI_10005826
Q9UA35,
Q5XXP2,
Q7T3Q7,
P21783,
D2GXS7,
Q9BUN8,
Q01617,CGI_10005847
Q8BR63,
P52161,
P49355,
Q9H4M3,
Q9H2Y7,CGI_10005854
Q4P9K9,
P20918,
Q4P9K9,
Q8BGC3,
Q80TR1,
P41233,CGI_10005864
P33610,
A7RM45,
Q92626,
Q9Y5Q9,
Q0VA64,
A4IIY1,
P35573,
Q9H2H8,
Q5SSH7,
Q5SSH7,
Q91ZU6,CGI_10005879
Q15149,
Q9Y2C9,
Q8WWK9,
Q9UZC8,
P26640,
Q92759,CGI_10005889
O15027,
O75396,
Q9JHN8,
Q5HZT0,
Q8IYH5,
O15973,
Q9EQD2,
P0C7U4,
P0C7U4,
Q9EQD2,
Q148L7,
Q96RW7,
Q6ZQQ6,CGI_10005903
P05455,CGI_10005904
Q96GP6,
Q5CZI8,
A6QLU1,
Q8N2E2,CGI_10005910
Q9Y6X9,
Q66JL1,
B5X2B8,
P86786,
Q96MM6,
Q96MM6,
Q8N2M8,
Q9HBH5,
O35459,
A2AVA0,
A4FUB0,
P29503,CGI_10005937
Q96HW7,CGI_10005940
Q9ESN6,
Q68F70,
O73853,
Q6PFY8,
Q14202,
Q9P2C4,
P10181,
P02518,
P02518,
Q9Y3E0,CGI_10005961
C0H5F4,
Q17237,
O60524,
P34488,
Q2KHZ8,
Q9CYC6,CGI_10005973
O07552,
P74148,
O07552,
P05099,
A6H584,
Q74GW7,
Q9DB85,
Q25390,
A7RNG8,
Q8CJ99,CGI_10005984
Q5R9U9,
Q0P4U8,
Q9UPN9,
O13076,
Q8MQJ9,
Q5VY43,
Q801E2,
E6ZHJ8,
Q91X83,
Q5F428,
Q59LU0,
Q6P4Y0,
Q5UPG5,CGI_10006005
Q5J3Q5,
Q32LJ2,
A2VE79,CGI_10006008
A7S8T5,
Q9P243,
O43903,
Q12912,
Q24799,
Q24799,
Q9JI08,
Q1ZXH8,CGI_10006021
Q9ESN9,CGI_10006022
O60503,
Q09472,
P34545,
B2RWS6,
P45481,
Q6PFY8,CGI_10006030
Q4R8R3,CGI_10006031
Q503I8,
Q96YR5,
Q9DBV3,CGI_10006035
A7YWS7,
Q9Y3Q0,
Q9Y3Q0,
B5FZ63,CGI_10006042
Q95044,
Q642J4,
Q32LB5,
P18503,
Q8BRK9,
P40144,
Q9BXJ4,
P35859,
Q5XGP7,
Q9I8C7,
Q8VHI3,
Q8VHI3,
Q9QZN1,
P16591,
Q6MG82,CGI_10006075
Q6MG82,
Q6MG82,
Q5ZJL9,
Q6DIB5,
Q9V4M2,
O93530,
D2GXS7,
Q9Y6N9,
Q9JLZ3,
P57004,
O95363,CGI_10006103
Q5ZIJ9,
Q61220,
Q9IBG7,
A6NMZ7,
Q99PP7,
D3ZQG6,
Q6IR37,
Q6GLV4,
Q9NPJ1,
Q6PFY8,
P11118,
Q6ZU80,
Q92623,CGI_10006121
Q9DBZ5,
Q15573,
Q8NI22,
O42356,
Q5E9L7,
